query_id,query_source_id,candidate_source_id,control_type,pipeline_query,pipeline_reference,resolution_query,resolution_reference,extractor,aggregator,similarity,seed,model,trial,hypothesis,label_match,raw_score,candidate_score,control_mean,control_median,control_mad,n_controls,fits_score,fits_plus_score,log_ratio
multiplicative:hypothesis:79:H0,5,31,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,79,H0,False,0.4948468927425688,0.4948468927425688,0.4867382760090424,0.4910826931691529,0.0285899570941191,9,1.1255354130638522,1.0076651033029165,0.007635875658854374
multiplicative:hypothesis:79:H1,31,31,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,79,H1,True,0.7453236579618283,0.7453236579618283,0.5114178675302129,0.5075281570764125,0.014945206479471507,9,1.5386558067389917,1.468536568010775,0.38426637295410754
multiplicative:hypothesis:80:H0,7,31,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,80,H0,False,0.47166679499172715,0.47166679499172715,0.4845651969277167,0.4832685365641636,0.015269868775003415,9,0.9090210995122108,0.9759931783374106,-0.02429968200186139
multiplicative:hypothesis:80:H1,31,31,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,80,H1,True,0.696265825325249,0.696265825325249,0.4662008536288289,0.47906909305575884,0.00989698898137037,9,1.4239552617319962,1.4533724579978502,0.373886688971202
multiplicative:hypothesis:81:H0,6,15,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,81,H0,False,0.4568144157828203,0.4568144157828203,0.4873412059506605,0.48621008682541733,0.01962908574592348,9,0.9411979101144764,0.9395412151267193,-0.06236359187666585
multiplicative:hypothesis:81:H1,15,15,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,81,H1,True,0.741030568919819,0.741030568919819,0.4658256484146491,0.45843683132722013,0.013050784673496463,9,1.6317834598537706,1.6164289565793872,0.4802193683028688
multiplicative:hypothesis:82:H0,0,31,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,82,H0,False,0.48622539677060916,0.48622539677060916,0.47706441219367934,0.46845506186826663,0.012615351635983596,9,0.9561869254304469,1.0379339158626484,0.03723211784479519
multiplicative:hypothesis:82:H1,31,31,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,82,H1,True,0.747243510844347,0.747243510844347,0.507824932449666,0.5088963458779558,0.009364573170981605,9,1.4390017050346338,1.46836092830494,0.3841467639406743
multiplicative:hypothesis:83:H0,60,9,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,83,H0,False,0.4750205334416324,0.4750205334416324,0.48791402827552893,0.48433123863958316,0.014170014980579626,9,0.9751259663928245,0.9807761621486503,-0.019411018593254892
multiplicative:hypothesis:83:H1,9,9,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,83,H1,True,0.7140293823126627,0.7140293823126627,0.45215291723378886,0.45519051861668786,0.008800407035988056,9,1.599563618880877,1.56863852191513,0.45020805964554556
multiplicative:hypothesis:84:H0,45,9,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,84,H0,False,0.4566988038743841,0.4566988038743841,0.4651132646110787,0.4593145978863556,0.014671458224487843,9,1.0086294842285737,0.9943050057106639,-0.005711272601999107
multiplicative:hypothesis:84:H1,9,9,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,84,H1,True,0.7296273058239882,0.7296273058239882,0.47014083951233687,0.4679040154007864,0.009183515648081397,9,1.5403658561724198,1.559352520621181,0.44427068422012855
multiplicative:hypothesis:85:H0,63,2,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,85,H0,False,0.5105885716994661,0.5105885716994661,0.5015463731504715,0.5003113273415953,0.014002997102625758,9,0.9927558837705306,1.020541698331075,0.020333563119979026
multiplicative:hypothesis:85:H1,2,2,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,85,H1,True,0.7425377750838712,0.7425377750838712,0.4961585594428496,0.49799864037957514,0.019856677088513963,9,1.579236382878105,1.4910437797940734,0.3994763980571415
multiplicative:hypothesis:86:H0,38,34,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,86,H0,False,0.4662222883417995,0.4662222883417995,0.46468022720920416,0.4629982974187921,0.011702860471865528,9,1.0168158593315175,1.006963288938601,0.0069391572015871095
multiplicative:hypothesis:86:H1,34,34,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,86,H1,True,0.724470245433812,0.724470245433812,0.4875382551078927,0.489718179378308,0.008881554306473305,9,1.5532310556720663,1.4793615510731482,0.39161061029296623
multiplicative:hypothesis:87:H0,57,28,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,87,H0,False,0.48984591269521,0.48984591269521,0.47026065641810966,0.47006606725641864,0.011543162674503615,9,1.0120084514504661,1.0420788625612525,0.041217624307271494
multiplicative:hypothesis:87:H1,28,28,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,87,H1,True,0.7280679426560253,0.7280679426560253,0.49088970415836347,0.4894204015488755,0.018220847829726383,9,1.5226118633399723,1.487612572651035,0.3971725346672624
multiplicative:hypothesis:88:H0,32,58,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,88,H0,False,0.4597754143958741,0.4597754143958741,0.45108125691786616,0.4483014285712421,0.011730662235610978,9,0.9558581335523417,1.0255943548098878,0.025272302888589393
multiplicative:hypothesis:88:H1,58,58,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,88,H1,True,0.7507717321376016,0.7507717321376016,0.4943031969243869,0.5024500038751897,0.010146917022549662,9,1.5929571737465762,1.4942217660408177,0.4016055134731537
multiplicative:hypothesis:89:H0,61,13,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,89,H0,False,0.4910630301851307,0.4910630301851307,0.48637855331358776,0.49391554140977495,0.014906625403937446,9,0.9718010290312903,0.99422469838365,-0.0057920431601580225
multiplicative:hypothesis:89:H1,13,13,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,89,H1,True,0.7148985838679126,0.7148985838679126,0.46510493944468717,0.4703997355745481,0.005387971293896898,9,1.5197682519840974,1.5197682519840974,0.4185578574341575
multiplicative:hypothesis:90:H0,37,55,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,90,H0,False,0.44951173599242134,0.44951173599242134,0.472521958337789,0.47002919754531286,0.03125190994867316,9,0.9614494316802197,0.9563485382183868,-0.044632852647429444
multiplicative:hypothesis:90:H1,55,55,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,90,H1,True,0.7241292985300704,0.7241292985300704,0.4674188268581578,0.46818951200821607,0.007770893431246817,9,1.444720067793782,1.5466585217256275,0.43609681143051615
multiplicative:hypothesis:91:H0,1,8,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,91,H0,False,0.49075149996932954,0.49075149996932954,0.47916968026774703,0.47499870544557365,0.023567102589548194,9,0.9630653982011216,1.0331638683288178,0.03262581098231754
multiplicative:hypothesis:91:H1,8,8,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,91,H1,True,0.698358988365779,0.698358988365779,0.48403147754671116,0.4947894337609852,0.010531393272182166,9,1.474225424224978,1.4114266407377059,0.34460099480514106
multiplicative:hypothesis:92:H0,32,21,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,92,H0,False,0.44176529500313166,0.44176529500313166,0.4664006510247655,0.4668949016444911,0.01723062055897201,9,0.9031365568780252,0.9461771663112014,-0.05532544806612327
multiplicative:hypothesis:92:H1,21,21,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,92,H1,True,0.7284436322214682,0.7284436322214682,0.4712025732105217,0.4712573967086318,0.0055890189820799185,9,1.5276273622950864,1.5457447189350941,0.4355058129442154
multiplicative:hypothesis:93:H0,44,20,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,93,H0,False,0.4863351725671815,0.4863351725671815,0.48372796600367135,0.4843665139445201,0.010822617442177662,9,0.9992288758358282,1.0040643986856757,0.004056161329726526
multiplicative:hypothesis:93:H1,20,20,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,93,H1,True,0.7319913906773877,0.7319913906773877,0.4750244300131316,0.47686398956457654,0.011821327080355382,9,1.5386023107889366,1.5350108347366875,0.4285374394746325
multiplicative:hypothesis:94:H0,38,30,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,94,H0,False,0.48206805040778333,0.48206805040778333,0.4861174337094101,0.48612287897672485,0.008827750003756074,9,0.9521451538139831,0.9916588402967644,-0.008376141839376183
multiplicative:hypothesis:94:H1,30,30,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,94,H1,True,0.7051371970182437,0.7051371970182437,0.46264519473641424,0.4685288611589695,0.01151934230528534,9,1.5272808057737621,1.505002691347533,0.4087946864700261
multiplicative:hypothesis:95:H0,51,28,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,95,H0,False,0.4870639640532633,0.4870639640532633,0.4908889745799139,0.4907635106772082,0.011617971791385018,9,0.9893660125095538,0.9924616509918599,-0.007566905966422843
multiplicative:hypothesis:95:H1,28,28,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,95,H1,True,0.7199398921777019,0.7199398921777019,0.4752963607047994,0.4768905619173367,0.010601533346468683,9,1.5578060875545992,1.5096543099598916,0.41188069081609385
multiplicative:hypothesis:96:H0,35,60,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,96,H0,False,0.47142360230387187,0.47142360230387187,0.47109340448063414,0.46859117412517115,0.010560100620861157,9,1.0292393454817337,1.0060445615178064,0.006026366439866315
multiplicative:hypothesis:96:H1,60,60,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,96,H1,True,0.7444139165156907,0.7444139165156907,0.4847708621296176,0.4889164714919087,0.006225449184878495,9,1.5095648620267215,1.5225789269159657,0.42040555959714476
multiplicative:hypothesis:97:H0,15,47,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,97,H0,False,0.4478030771453892,0.4478030771453892,0.4692359708749733,0.4676793899981515,0.018202951772840203,9,0.9087206894087676,0.9575001309062585,-0.04342942121062632
multiplicative:hypothesis:97:H1,47,47,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,97,H1,True,0.728741214522525,0.728741214522525,0.5015447385993164,0.5003181413535073,0.008894409090584254,9,1.374203359397304,1.4565556478745032,0.3760745032611373
multiplicative:hypothesis:98:H0,10,48,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,98,H0,False,0.4908122328616977,0.4908122328616977,0.512304685843145,0.5128903285694832,0.009740762127553038,9,0.9506950016752558,0.9569535737408732,-0.04400040099343061
multiplicative:hypothesis:98:H1,48,48,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,98,H1,True,0.7330870936339958,0.7330870936339958,0.4720847270160241,0.477444240579307,0.010976010049440876,9,1.6334328017301092,1.5354402280452781,0.42881713343660094
multiplicative:hypothesis:99:H0,61,56,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,99,H0,False,0.4516490141793028,0.4516490141793028,0.472308725420507,0.472625783060527,0.009588942424179181,9,0.9940926457806677,0.9556165371567599,-0.04539855815828764
multiplicative:hypothesis:99:H1,56,56,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,99,H1,True,0.7116370381525542,0.7116370381525542,0.4873790084311542,0.48236840198548286,0.008125226423495835,9,1.4192216082498936,1.4752977915289966,0.3888598619762542
multiplicative:hypothesis:100:H0,41,53,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,100,H0,False,0.49198467774624993,0.49198467774624993,0.47688961724343,0.4806809993808296,0.014557792713440876,9,1.0160741626893488,1.023515966680565,0.023243726076242588
multiplicative:hypothesis:100:H1,53,53,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,100,H1,True,0.7235532786192982,0.7235532786192982,0.4600295808008419,0.4605508617465516,0.010255760590315632,9,1.7254143517398635,1.5710605249447585,0.4517508849124942
multiplicative:hypothesis:101:H0,51,13,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,101,H0,False,0.45959381417875783,0.45959381417875783,0.45796133193003047,0.45891946811881235,0.01232521764301453,9,1.0014694213403275,1.0014694213403275,0.0014683427972165264
multiplicative:hypothesis:101:H1,13,13,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,101,H1,True,0.7165216781786722,0.7165216781786722,0.48209623852556965,0.4806038250037472,0.009247471701822052,9,1.530570256356807,1.4908780182369243,0.3993652203881434
multiplicative:hypothesis:102:H0,21,33,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,102,H0,False,0.48674632543127017,0.48674632543127017,0.4609753945788536,0.46259452072610735,0.005458462835781941,9,1.052209448281517,1.052209448281517,0.05089218982331012
multiplicative:hypothesis:102:H1,33,33,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,102,H1,True,0.7330860336607329,0.7330860336607329,0.5081846254088197,0.5003621769362195,0.011386643421033571,9,1.3833605459416805,1.4651108086336797,0.38193087690128896
multiplicative:hypothesis:103:H0,11,57,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,103,H0,False,0.49847081719367786,0.49847081719367786,0.4897001971559774,0.4874116254353026,0.010155027459471722,9,0.936123196203545,1.0226896347589134,0.022436053605801698
multiplicative:hypothesis:103:H1,57,57,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,103,H1,True,0.7303558562391395,0.7303558562391395,0.4884803821007046,0.4887546742449858,0.021212792679237757,9,1.42609531875316,1.4943199415276636,0.401671214739181
multiplicative:hypothesis:104:H0,51,39,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,104,H0,False,0.44931822273957417,0.44931822273957417,0.47905706330647085,0.478357172609248,0.008309880299537109,9,0.923255889327254,0.9392944194580006,-0.06262630317040041
multiplicative:hypothesis:104:H1,39,39,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,104,H1,True,0.7424844891980404,0.7424844891980404,0.4918747077544483,0.4935486336147084,0.009651029435261471,9,1.5043795861821092,1.5043795861821092,0.4083805781136496
multiplicative:hypothesis:105:H0,29,50,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,105,H0,False,0.5162680852133191,0.5162680852133191,0.4928566439655106,0.49729517064681994,0.012550791519138738,9,1.0056974204764246,1.0381522196200328,0.03744242102485884
multiplicative:hypothesis:105:H1,50,50,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,105,H1,True,0.7292577952802282,0.7292577952802282,0.4680038553286937,0.47004408993753805,0.015349167901235528,9,1.5270336556494744,1.5514667898007946,0.43920079945696094
multiplicative:hypothesis:106:H0,27,13,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,106,H0,False,0.4660799201425652,0.4660799201425652,0.4711667850197548,0.4755206209470377,0.017121759676699377,9,0.9627066752199064,0.9801466006128808,-0.02005312604323284
multiplicative:hypothesis:106:H1,13,13,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,106,H1,True,0.6924363087815832,0.6924363087815832,0.4502676078929155,0.4510451122089414,0.0057761754249543995,9,1.5120766227871378,1.5351819364374804,0.42864889938202094
multiplicative:hypothesis:107:H0,15,27,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,107,H0,False,0.4530881079708718,0.4530881079708718,0.4530877203589705,0.44719042878843945,0.009555400959457339,9,0.9682111336240572,1.0131882947459558,0.01310208632100629
multiplicative:hypothesis:107:H1,27,27,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,107,H1,True,0.7187962989266375,0.7187962989266375,0.4924251256361391,0.49875127937065256,0.025030284634025235,9,1.44119188994091,1.44119188994091,0.365470472579902
multiplicative:hypothesis:108:H0,8,34,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,108,H0,False,0.44858754534358414,0.44858754534358414,0.4780121563859663,0.48156602471467846,0.019622031344515012,9,0.9710864342468535,0.9315182598468535,-0.07093948650583437
multiplicative:hypothesis:108:H1,34,34,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,108,H1,True,0.7336773131971417,0.7336773131971417,0.46791215495103317,0.47112700875412095,0.00791160651068551,9,1.6499716470344497,1.5572813690671776,0.4429415888356847
multiplicative:hypothesis:109:H0,12,40,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,109,H0,False,0.4413762703455246,0.4413762703455246,0.4760585946622082,0.4737634517242053,0.015587861420128135,9,0.9509279718034737,0.9316384975227375,-0.070810417735238
multiplicative:hypothesis:109:H1,40,40,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,109,H1,True,0.7293229994584481,0.7293229994584481,0.4819789014528667,0.4810791673005953,0.012901778553818022,9,1.5126199598225993,1.51601451285198,0.41608486029571673
multiplicative:hypothesis:110:H0,11,63,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,110,H0,False,0.5216855906083594,0.5216855906083594,0.48111916289722934,0.4782402050870474,0.0049392277804404805,9,1.0915501862070796,1.090844276702759,0.08695196220213541
multiplicative:hypothesis:110:H1,63,63,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,110,H1,True,0.734833949761126,0.734833949761126,0.4655822645971115,0.4674496251201477,0.007560546176289817,9,1.5986046551671078,1.572006715316657,0.45235296582782497
multiplicative:hypothesis:111:H0,40,26,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,111,H0,False,0.49252654958859843,0.49252654958859843,0.48223633575060315,0.464861377808548,0.019314154419841023,9,0.9782528768473703,1.0595127345499635,0.05780911804989142
multiplicative:hypothesis:111:H1,26,26,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,111,H1,True,0.7009220771324272,0.7009220771324272,0.4756989068235392,0.47822860404850964,0.010916887361006933,9,1.4796709576280638,1.4656632229830575,0.3823078519597278
multiplicative:hypothesis:112:H0,18,57,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,112,H0,False,0.4682823395481369,0.4682823395481369,0.467346553987182,0.47074668002129755,0.014517287598582562,9,1.0461348360573328,0.9947650390799375,-0.005248711337572098
multiplicative:hypothesis:112:H1,57,57,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,112,H1,True,0.7161545815590202,0.7161545815590202,0.4637951948556824,0.46447266497124917,0.006375825357530562,9,1.5631246252682265,1.5418659386626126,0.4329933314541304
multiplicative:hypothesis:113:H0,59,23,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,113,H0,False,0.43984577946760584,0.43984577946760584,0.4666315067475225,0.46484131141114704,0.01330254181425189,9,0.9114676968022637,0.946227817257333,-0.05527191729804404
multiplicative:hypothesis:113:H1,23,23,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,113,H1,True,0.7193306779823226,0.7193306779823226,0.44930441821531414,0.4535262851607744,0.014580365904029446,9,1.7113371282329566,1.5860837651941628,0.461267937198908
multiplicative:hypothesis:114:H0,16,28,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,114,H0,False,0.4640151946780678,0.4640151946780678,0.46863914687995334,0.4653537660302026,0.01326600996325833,9,0.9694860470713339,0.9971235403045003,-0.002880604656139263
multiplicative:hypothesis:114:H1,28,28,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,114,H1,True,0.7450894823097748,0.7450894823097748,0.49449747000420224,0.49674243500919946,0.011764048178529884,9,1.4829403966452124,1.499951342582552,0.40543266930373334
multiplicative:hypothesis:115:H0,51,35,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,115,H0,False,0.48229522743747855,0.48229522743747855,0.478287301344994,0.48266128184084484,0.011873163457096492,9,1.0329897579600977,0.999241591531912,-0.0007586962052809065
multiplicative:hypothesis:115:H1,35,35,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,115,H1,True,0.7342560693317676,0.7342560693317676,0.49005459139191504,0.49067891635170585,0.011551144999612684,9,1.552620284049772,1.4964084350538347,0.40306786037374454
multiplicative:hypothesis:116:H0,30,62,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,116,H0,False,0.4724231539875168,0.4724231539875168,0.48966900807700525,0.4841097663794417,0.01548791666439081,9,0.9225838155531998,0.9758595814347504,-0.024436574400327316
multiplicative:hypothesis:116:H1,62,62,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,116,H1,True,0.7258007396364294,0.7258007396364294,0.46943901608334304,0.4726251213092602,0.009943393001035583,9,1.510502784478215,1.535679562749067,0.42897299495980856
multiplicative:hypothesis:117:H0,13,37,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,117,H0,False,0.4873259613815782,0.4873259613815782,0.4732498648864128,0.4715564620923489,0.003792324834195282,9,1.0108435240555207,1.033441380952046,0.032894379568401244
multiplicative:hypothesis:117:H1,37,37,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,117,H1,True,0.7314569219891108,0.7314569219891108,0.50308189609972,0.4992285574741067,0.0032039925907329514,9,1.4602278238764372,1.4651744397195248,0.3819743068614887
multiplicative:hypothesis:118:H0,41,1,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,118,H0,False,0.42278420421708335,0.42278420421708335,0.4482317977125427,0.446576654244008,0.007778086912800908,9,0.9436495965298777,0.9467225843518355,-0.054749170262148206
multiplicative:hypothesis:118:H1,1,1,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,118,H1,True,0.7274579042077345,0.7274579042077345,0.48657183982384544,0.4879493611062706,0.0034995128017207833,9,1.4628223839956738,1.4908471292153231,0.3993445014955059
multiplicative:hypothesis:119:H0,26,2,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,119,H0,False,0.509729668896057,0.509729668896057,0.4814249988879245,0.4861251261660072,0.013179001446349703,9,1.0208801423964877,1.04855651654177,0.04741447218829675
multiplicative:hypothesis:119:H1,2,2,same_pipeline_different_source,synthetic:multiplicative,synthetic:multiplicative,32x32,32x32,identity_residual,mean_8,ncc,20260808,multiplicative,119,H1,True,0.7208285188621066,0.7208285188621066,0.487503902813558,0.48788044583370754,0.00830137390988317,9,1.5030441507184908,1.4774695830047648,0.39033088328739957
