query_id,query_source_id,candidate_source_id,control_source_ids,control_type,pipeline_query,pipeline_reference,resolution_query,resolution_reference,extractor,aggregator,similarity,split,source_index,signed_ncc,raw_score,control_mean,control_median,control_mad,single_control_score,subtraction_score,fits_score,fits_plus_score,log_ratio,label_match
D15_Apple_iPhone6:facebook_low:0022,D15_Apple_iPhone6,D04_LG_D290,D02_Apple_iPhone4s|D05_Apple_iPhone5c|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,22,0.00019850435250700022,3.9403977964223406e-08,6.744846344790805e-07,3.270247705241222e-07,6.421959592306812e-08,1.4336239583120652e-06,-1.3942199803478417e-06,0.027485574397499095,0.12049233426896286,-2.1161691441002155,False
D15_Apple_iPhone6:facebook_low:0022,D15_Apple_iPhone6,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D04_LG_D290|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,22,-0.0005718607964567271,3.270247705241222e-07,5.786110369591142e-07,2.628051746010541e-07,2.2340119663683066e-07,1.4336239583120652e-06,-1.106599187787943e-06,0.22811056457870443,1.2443619918084008,0.21862294218722944,False
D15_Apple_iPhone6:facebook_low:0022,D15_Apple_iPhone6,D15_Apple_iPhone6,D02_Apple_iPhone4s|D04_LG_D290|D05_Apple_iPhone5c|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,22,0.005223548803674674,2.728546210437112e-05,5.157144703503663e-07,2.9491497256258813e-07,1.438103962799494e-07,1.4336239583120652e-06,2.5851838146059054e-05,19.032509847628912,92.51975871988148,4.5274222294899875,True
D15_Apple_iPhone6:facebook_low:0022,D15_Apple_iPhone6,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D04_LG_D290|D05_Apple_iPhone5c,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,22,0.0005126452717045717,2.628051746010541e-07,6.000175689334703e-07,3.270247705241222e-07,2.876207925598988e-07,1.4336239583120652e-06,-1.170818783711011e-06,0.18331527809459763,0.8036246739959684,-0.21862294218722944,False
D15_Apple_iPhone6:facebook_low:0023,D15_Apple_iPhone6,D02_Apple_iPhone4s,D04_LG_D290|D05_Apple_iPhone5c|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,23,-0.0010434041055051313,1.0886921273849631e-06,2.751871853224525e-06,4.5876956869674515e-07,2.415908877346102e-07,7.579667310014695e-06,-6.490975182629732e-06,0.14363323386852614,2.373069622899526,0.8641843166353329,False
D15_Apple_iPhone6:facebook_low:0023,D15_Apple_iPhone6,D04_LG_D290,D02_Apple_iPhone4s|D05_Apple_iPhone5c|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,23,0.0027531195597021744,7.579667310014695e-06,5.882134590146143e-07,4.5876956869674515e-07,2.415908877346102e-07,1.0886921273849631e-06,6.490975182629732e-06,6.96217701897142,16.52173079297025,2.804676532155142,False
D15_Apple_iPhone6:facebook_low:0023,D15_Apple_iPhone6,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D04_LG_D290|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,23,0.0006773253049286917,4.5876956869674515e-07,2.961846039453931e-06,1.0886921273849631e-06,8.715134464228282e-07,1.0886921273849631e-06,-6.29922558688218e-07,0.42139513748364194,0.42139513748364194,-0.8641843166353329,False
D15_Apple_iPhone6:facebook_low:0023,D15_Apple_iPhone6,D15_Apple_iPhone6,D02_Apple_iPhone4s|D04_LG_D290|D05_Apple_iPhone5c|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,23,0.002085305524585513,4.348499130866862e-06,2.3360769217646344e-06,7.737308480408541e-07,4.357567232114141e-07,1.0886921273849631e-06,3.259807003481899e-06,3.9942413667599035,5.62017029807923,1.726361965595828,True
D15_Apple_iPhone6:facebook_low:0023,D15_Apple_iPhone6,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D04_LG_D290|D05_Apple_iPhone5c,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,23,0.0004660243351608743,2.1717868096213492e-07,3.0423763353654677e-06,1.0886921273849631e-06,6.29922558688218e-07,1.0886921273849631e-06,-8.715134464228282e-07,0.19948585600944668,0.19948585600944668,-1.612011942361299,False
D15_Apple_iPhone6:facebook_low:0024,D15_Apple_iPhone6,D02_Apple_iPhone4s,D04_LG_D290|D05_Apple_iPhone5c|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,24,-0.0015152431898004155,2.295961924236538e-06,1.7921849447885648e-06,5.258021391435772e-07,4.739650231812393e-07,5.183711596233789e-08,2.2441248082742e-06,44.291853078876194,4.366589165985867,1.473982193133983,False
D15_Apple_iPhone6:facebook_low:0024,D15_Apple_iPhone6,D04_LG_D290,D02_Apple_iPhone4s|D05_Apple_iPhone5c|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,24,0.00022767765802190142,5.183711596233789e-08,2.540226547546631e-06,2.295961924236538e-06,1.7701597850929607e-06,2.295961924236538e-06,-2.2441248082742e-06,0.02257751551327445,0.02257751551327445,-3.7908007567274122,False
D15_Apple_iPhone6:facebook_low:0024,D15_Apple_iPhone6,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D04_LG_D290|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,24,-0.0007251221546357395,5.258021391435772e-07,2.3822382064862182e-06,2.295961924236538e-06,2.2441248082742e-06,2.295961924236538e-06,-1.7701597850929607e-06,0.2290116981440879,0.2290116981440879,-1.473982193133983,False
D15_Apple_iPhone6:facebook_low:0024,D15_Apple_iPhone6,D15_Apple_iPhone6,D02_Apple_iPhone4s|D04_LG_D290|D05_Apple_iPhone5c|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,24,0.007268594196797868,5.283246159772364e-05,1.918129189650558e-06,1.4108820316900575e-06,1.1220624041371e-06,2.295961924236538e-06,5.05364996734871e-05,23.011035609961908,37.4464061566062,3.6229107415828743,True
D15_Apple_iPhone6:facebook_low:0024,D15_Apple_iPhone6,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D04_LG_D290|D05_Apple_iPhone5c,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,24,-0.00219064273199894,4.798915579259779e-06,9.578670597808176e-07,5.258021391435772e-07,4.739650231812393e-07,2.295961924236538e-06,2.502953655023241e-06,2.0901546879334827,9.126846815564917,2.211220269737151,False
D15_Apple_iPhone6:facebook_low:0025,D15_Apple_iPhone6,D02_Apple_iPhone4s,D04_LG_D290|D05_Apple_iPhone5c|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,25,0.0009157912473780713,8.386736087742837e-07,2.037617122524653e-06,6.345754363636125e-07,3.568964527000824e-07,2.776789836635301e-07,5.609946251107537e-07,3.0202991876062306,1.3216294875519303,0.27886543554530085,False
D15_Apple_iPhone6:facebook_low:0025,D15_Apple_iPhone6,D04_LG_D290,D02_Apple_iPhone4s|D05_Apple_iPhone5c|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,25,-0.0005269525440336445,2.776789836635301e-07,2.224615330894904e-06,8.386736087742837e-07,2.0409817241067124e-07,8.386736087742837e-07,-5.609946251107537e-07,0.3310930268443241,0.3310930268443241,-1.10535589522358,False
D15_Apple_iPhone6:facebook_low:0025,D15_Apple_iPhone6,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D04_LG_D290|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,25,-0.002280481735850304,5.2005969475468155e-06,5.83642676267142e-07,6.345754363636125e-07,2.0409817241067124e-07,8.386736087742837e-07,4.361923338772532e-06,6.200978417751163,8.195395928573049,2.1035725244604695,False
D15_Apple_iPhone6:facebook_low:0025,D15_Apple_iPhone6,D15_Apple_iPhone6,D02_Apple_iPhone4s|D04_LG_D290|D05_Apple_iPhone5c|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,25,0.0010984881676659882,1.2066762545021803e-06,1.7378812440870604e-06,7.366245225689481e-07,2.8049731255537684e-07,8.386736087742837e-07,3.6800264572789657e-07,1.438791255475095,1.6381157801995865,0.4935466668154209,True
D15_Apple_iPhone6:facebook_low:0025,D15_Apple_iPhone6,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D04_LG_D290|D05_Apple_iPhone5c,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,25,0.0007966024330640802,6.345754363636125e-07,2.105649846661543e-06,8.386736087742837e-07,5.609946251107537e-07,8.386736087742837e-07,-2.0409817241067124e-07,0.7566417134444477,0.7566417134444477,-0.27886543554530085,False
D19_Apple_iPhone6Plus:facebook_low:0021,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s,D04_LG_D290|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,21,-0.00041456210141025643,1.7186173592568774e-07,1.5905551169918035e-06,1.323326120615417e-06,8.42041062654161e-07,1.323326120615417e-06,-1.1514643846897293e-06,0.12987103726612975,0.12987103726612975,-2.0412133419348493,False
D19_Apple_iPhone6Plus:facebook_low:0021,D19_Apple_iPhone6Plus,D04_LG_D290,D02_Apple_iPhone4s|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,21,-0.0011503591268014598,1.323326120615417e-06,1.2067336554285604e-06,4.81285057961256e-07,3.094233220355683e-07,1.7186173592568774e-07,1.1514643846897293e-06,7.699946200867059,2.749568262561657,1.0114439039212826,False
D19_Apple_iPhone6Plus:facebook_low:0021,D19_Apple_iPhone6Plus,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,21,0.0006937471138399468,4.81285057961256e-07,1.487414009646614e-06,1.323326120615417e-06,1.1514643846897293e-06,1.7186173592568774e-07,3.094233220355683e-07,2.800420089841066,0.3636934618485675,-1.0114439039212826,False
D19_Apple_iPhone6Plus:facebook_low:0021,D19_Apple_iPhone6Plus,D15_Apple_iPhone6,D02_Apple_iPhone4s|D04_LG_D290|D05_Apple_iPhone5c,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,21,-0.0017225139106546389,2.967054172398737e-06,6.588243048341204e-07,4.81285057961256e-07,3.094233220355683e-07,1.7186173592568774e-07,2.7951924364730493e-06,17.264192965452636,6.164858275399832,1.8188651477713407,False
D19_Apple_iPhone6Plus:facebook_low:0021,D19_Apple_iPhone6Plus,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D04_LG_D290|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,21,-0.0005392314326448847,2.907705379522548e-07,1.2358817717252744e-06,9.023055892883366e-07,5.757321923448647e-07,1.7186173592568774e-07,1.1890880202656708e-07,1.691886424782668,0.3222528391756837,-1.132418826726294,True
D19_Apple_iPhone6Plus:facebook_low:0022,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s,D04_LG_D290|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,22,0.0015427783504136671,2.380165038505116e-06,2.7096014695871615e-06,2.8445137230086143e-06,4.3396658777135523e-07,2.0058103749729017e-06,3.7435466353221424e-07,1.1866351217458788,0.8367563915239751,-0.1782223004089989,False
D19_Apple_iPhone6Plus:facebook_low:0022,D19_Apple_iPhone6Plus,D04_LG_D290,D02_Apple_iPhone4s|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,22,0.0014162663502932285,2.0058103749729017e-06,2.8343863574312332e-06,2.8445137230086143e-06,4.3396658777135523e-07,2.380165038505116e-06,-3.7435466353221424e-07,0.8427190310436073,0.7051505354846296,-0.34934397345308277,False
D19_Apple_iPhone6Plus:facebook_low:0022,D19_Apple_iPhone6Plus,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,22,-0.0018106574250199758,3.2784803107799695e-06,2.410163045495544e-06,2.380165038505116e-06,3.7435466353221424e-07,2.380165038505116e-06,8.983152722748536e-07,1.377417220126487,1.377417220126487,0.320210165957155,False
D19_Apple_iPhone6Plus:facebook_low:0022,D19_Apple_iPhone6Plus,D15_Apple_iPhone6,D02_Apple_iPhone4s|D04_LG_D290|D05_Apple_iPhone5c,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,22,-0.0016865686238658106,2.8445137230086143e-06,2.5548185747526624e-06,2.380165038505116e-06,3.7435466353221424e-07,2.380165038505116e-06,4.6434868450349834e-07,1.1950909609172047,1.1950909609172047,0.1782223004089989,False
D19_Apple_iPhone6Plus:facebook_low:0022,D19_Apple_iPhone6Plus,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D04_LG_D290|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,22,0.0021395391929009164,4.577627957959104e-06,2.6272423618166506e-06,2.612339380756865e-06,4.193516740178563e-07,2.380165038505116e-06,2.1974629194539885e-06,1.9232397266174974,1.7523098230188001,0.5609348165025203,True
D19_Apple_iPhone6Plus:facebook_low:0023,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s,D04_LG_D290|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,23,-6.629855941161472e-05,4.3954989800554074e-09,4.6621748363460204e-07,6.817944870509183e-08,6.193428149693776e-09,6.817944870509183e-08,-6.378394972503642e-08,0.06446955884122806,0.06446955884122806,-2.7415621225366245,False
D19_Apple_iPhone6Plus:facebook_low:0023,D19_Apple_iPhone6Plus,D04_LG_D290,D02_Apple_iPhone4s|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,23,0.0002611119466916285,6.817944870509183e-08,4.4495616705958993e-07,6.198602055539805e-08,5.759052157534264e-08,4.3954989800554074e-09,6.378394972503642e-08,15.511196570504582,1.099916531085563,0.09523429609392053,False
D19_Apple_iPhone6Plus:facebook_low:0023,D19_Apple_iPhone6Plus,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,23,0.00024896991897696807,6.198602055539805e-08,4.4702064310948784e-07,6.817944870509183e-08,6.378394972503642e-08,4.3954989800554074e-09,5.759052157534264e-08,14.102157874830558,0.9091598968996762,-0.09523429609392053,False
D19_Apple_iPhone6Plus:facebook_low:0023,D19_Apple_iPhone6Plus,D15_Apple_iPhone6,D02_Apple_iPhone4s|D04_LG_D290|D05_Apple_iPhone5c,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,23,-0.0011262712735586025,1.2684869816433163e-06,4.485365608018176e-08,6.198602055539805e-08,6.193428149693776e-09,4.3954989800554074e-09,1.264091482663261e-06,288.5877092450893,20.464081582873128,3.0186712314818394,False
D19_Apple_iPhone6Plus:facebook_low:0023,D19_Apple_iPhone6Plus,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D04_LG_D290|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,23,0.0031084730799190267,9.66260488858128e-06,3.507619874709654e-07,6.508273463024494e-08,3.189197486251821e-08,4.3954989800554074e-09,9.658209389601223e-06,2198.295331753092,148.4664856736201,5.000359247072375,True
D19_Apple_iPhone6Plus:facebook_low:0024,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s,D04_LG_D290|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,24,0.0016944729937710533,2.8712387266194363e-06,2.2649568651570992e-06,1.079878327252986e-06,5.099827676924955e-07,5.698955595604904e-07,2.3013431670589458e-06,5.038184064521869,2.6588539228519803,0.9778951738777781,False
D19_Apple_iPhone6Plus:facebook_low:0024,D19_Apple_iPhone6Plus,D04_LG_D290,D02_Apple_iPhone4s|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,24,0.0007549142729876621,5.698955595604904e-07,3.0320712541767477e-06,2.8712387266194363e-06,1.7913603993664503e-06,2.8712387266194363e-06,-2.3013431670589458e-06,0.19848421319932494,0.19848421319932494,-1.617045712499598,False
D19_Apple_iPhone6Plus:facebook_low:0024,D19_Apple_iPhone6Plus,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,24,0.0022682805621566794,5.1450967086578215e-06,1.5070042044776376e-06,1.079878327252986e-06,5.099827676924955e-07,2.8712387266194363e-06,2.273857982038385e-06,1.7919431989257124,4.764515203991556,1.5611957909000935,False
D19_Apple_iPhone6Plus:facebook_low:0024,D19_Apple_iPhone6Plus,D15_Apple_iPhone6,D02_Apple_iPhone4s|D04_LG_D290|D05_Apple_iPhone5c,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,24,-0.0010391719430647586,1.079878327252986e-06,2.8620769982792493e-06,2.8712387266194363e-06,2.273857982038385e-06,2.8712387266194363e-06,-1.7913603993664503e-06,0.3761018954088929,0.3761018954088929,-0.9778951738777781,False
D19_Apple_iPhone6Plus:facebook_low:0024,D19_Apple_iPhone6Plus,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D04_LG_D290|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,24,0.0029303726127593694,8.587083649610174e-06,2.4165273305226836e-06,1.975558526936211e-06,1.1506715835294729e-06,2.8712387266194363e-06,5.715844922990738e-06,2.9907243762069577,4.346661226446896,1.4694080162453105,True
D19_Apple_iPhone6Plus:facebook_low:0025,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s,D04_LG_D290|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,25,-0.0009515399129030764,9.054282058475943e-07,1.337580190762987e-06,3.6421662189352636e-07,4.096643492997045e-08,3.6421662189352636e-07,5.412115839540679e-07,2.4859606932280087,2.4859606932280087,0.9106591817117131,False
D19_Apple_iPhone6Plus:facebook_low:0025,D19_Apple_iPhone6Plus,D04_LG_D290,D02_Apple_iPhone4s|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,25,0.000603503622104728,3.6421662189352636e-07,1.5179840520810099e-06,9.054282058475943e-07,5.821780188840383e-07,9.054282058475943e-07,-5.412115839540679e-07,0.40225897485993817,0.40225897485993817,-0.9106591817117131,False
D19_Apple_iPhone6Plus:facebook_low:0025,D19_Apple_iPhone6Plus,D05_Apple_iPhone5c,D02_Apple_iPhone4s|D04_LG_D290|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,25,-0.0005685509537091253,3.232501869635559e-07,1.5316395303909998e-06,9.054282058475943e-07,5.412115839540679e-07,9.054282058475943e-07,-5.821780188840383e-07,0.357013604033854,0.357013604033854,-1.0299813913911269,False
D19_Apple_iPhone6Plus:facebook_low:0025,D19_Apple_iPhone6Plus,D15_Apple_iPhone6,D02_Apple_iPhone4s|D04_LG_D290|D05_Apple_iPhone5c,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,25,0.0018235333184320704,3.3252737634318788e-06,5.309650049015589e-07,3.6421662189352636e-07,4.096643492997045e-08,9.054282058475943e-07,2.4198455575842843e-06,3.6725979397991093,9.12993412037075,2.2115584788492715,False
D19_Apple_iPhone6Plus:facebook_low:0025,D19_Apple_iPhone6Plus,D19_Apple_iPhone6Plus,D02_Apple_iPhone4s|D04_LG_D290|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,calibration,25,-5.8390908265192374e-05,3.409498168034111e-09,1.2295421945341388e-06,6.348224138705603e-07,2.9108900944201917e-07,9.054282058475943e-07,-9.020187076795602e-07,0.003765619566536911,0.005370790466023629,-5.2267801809174355,True
D02_Apple_iPhone4s:facebook_low:0041,D02_Apple_iPhone4s,D02_Apple_iPhone4s,D04_LG_D290|D05_Apple_iPhone5c|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,41,-9.890418209534309e-05,9.782037235948784e-09,6.088331386693711e-07,4.538758595513386e-07,3.3230846682253727e-07,2.044819024252324e-07,-1.9469986518928362e-07,0.04783815643306394,0.02155223070382822,-3.83727595485081,True
D02_Apple_iPhone4s:facebook_low:0041,D02_Apple_iPhone4s,D04_LG_D290,D05_Apple_iPhone5c|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,41,-0.00045219675189593346,2.044819024252324e-07,7.43616884084084e-07,7.032698166774449e-07,6.646169336450744e-07,3.86528830323704e-08,1.6582901939286202e-07,5.290210881656257,0.29075882054955043,-1.2352611508137752,False
D02_Apple_iPhone4s:facebook_low:0041,D02_Apple_iPhone4s,D05_Apple_iPhone5c,D04_LG_D290|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,41,0.0001966033647534304,3.86528830323704e-08,7.988932238817046e-07,7.032698166774449e-07,4.987879142522125e-07,2.044819024252324e-07,-1.6582901939286202e-07,0.18902838135762942,0.05496166921393495,-2.9011192600966584,False
D02_Apple_iPhone4s:facebook_low:0041,D02_Apple_iPhone4s,D15_Apple_iPhone6,D04_LG_D290|D05_Apple_iPhone5c|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,41,-0.0008386118390992611,7.032698166774449e-07,5.773542460000131e-07,2.044819024252324e-07,1.6582901939286202e-07,2.044819024252324e-07,4.987879142522125e-07,3.4392765733123563,3.4392765733123563,1.2352611508137752,False
D02_Apple_iPhone4s:facebook_low:0041,D02_Apple_iPhone4s,D19_Apple_iPhone6Plus,D04_LG_D290|D05_Apple_iPhone5c|D15_Apple_iPhone6,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,41,0.0012202163548086203,1.4889279525424367e-06,3.154682007116826e-07,2.044819024252324e-07,1.6582901939286202e-07,2.044819024252324e-07,1.2844460501172043e-06,7.281465669495394,7.281465669495394,1.9853321701721764,False
D02_Apple_iPhone4s:facebook_low:0042,D02_Apple_iPhone4s,D02_Apple_iPhone4s,D04_LG_D290|D05_Apple_iPhone5c|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,42,0.00020613845153789206,4.2493061202439873e-08,1.101341436412726e-06,5.980850672366408e-07,4.812658516961682e-07,1.7065372711412713e-07,-1.2816066591168727e-07,0.24900165921381856,0.0710485239144533,-2.6443921999616187,True
D02_Apple_iPhone4s:facebook_low:0042,D02_Apple_iPhone4s,D04_LG_D290,D05_Apple_iPhone5c|D15_Apple_iPhone6|D19_Apple_iPhone6Plus,same_pipeline_different_device,facebook_low,facebook_low,1224x918,1224x918,prnu_python_wavelet_mle,mle_5,squared_aligned_ncc,test,42,-0.0004131025624637629,1.7065372711412713e-07,1.4115706728455924e-06,1.0255164073591543e-06,9.625317033923364e-07,1.0255164073591543e-06,-8.548626802450272e-07,0.16640760293010223,0.16640760293010223,-1.7933150609531054,False
